document,topic,gamma
2043095,17,0.005899705
1937778,17,0.005899705
2038029,17,0.005970149
2125921,17,0.005988024
1828571,17,0.006006006
2043237,17,0.006116208
1941415,17,0.006134969
2028426,17,0.00617284
1848789,17,0.006269592
2105635,17,0.006289308
2114680,17,0.006309148
2114660,17,0.006309148
1954259,17,0.006349206
2114936,17,0.006389776
1946607,17,0.006451613
1914613,17,0.006493506
2105801,17,0.006535948
1753900,17,0.006535948
2138250,17,0.006557377
2039288,17,0.006557377
1856302,17,0.006944444
1754085,17,0.007017544
1922180,17,0.007042254
1806593,17,0.007092199
2114200,17,0.007117438
2125758,17,0.007125891
2105555,17,0.007168459
1954776,17,0.007220217
1855925,17,0.007326007
2039354,17,0.007326007
1842074,17,0.007352941
1855978,17,0.007407407
2114824,17,0.0078125
2037658,17,0.007843137
1819521,17,0.007874016
1922004,17,0.007874016
1946626,17,0.007936508
2021693,17,0.007936508
2043104,17,0.008064516
2126023,17,0.008097166
2037360,17,0.008130081
1931800,17,0.008163265
2021540,17,0.008241758
1921813,17,0.008403361
1931724,17,0.008403361
1754054,17,0.008438819
1842678,17,0.008474576
2021900,17,0.008498584
2041960,17,0.008498584
2025686,17,0.008522727
1922758,17,0.00867052
2021713,17,0.008797654
2100355,17,0.00887574
1855886,17,0.008982036
1946650,17,0.009009009
1955049,17,0.009063444
1856394,17,0.009146341
1922398,17,0.009174312
2039637,17,0.009230769
2125764,17,0.009287926
1946442,17,0.009375
1828822,17,0.009404389
2123024,17,0.009433962
1922270,17,0.009493671
2024020,17,0.009584665
2100234,17,0.009584665
1954946,17,0.009615385
2025162,17,0.009646302
1920560,17,0.009708738
2022036,17,0.009756098
1922579,17,0.009836066
1807056,17,0.009868421
1921576,17,0.009966777
2025349,17,0.010033445
2100139,17,0.010238908
1821841,17,0.01025641
1856346,17,0.010273973
1920550,17,0.010309278
1806664,17,0.010344828
2054920,17,0.010416667
2021871,17,0.010526316
2041970,17,0.010600707
1821788,17,0.010695187
2113981,17,0.010714286
2043324,17,0.010752688
2125798,17,0.010899183
1937714,17,0.010909091
1946557,17,0.010958904
2043084,17,0.011111111
1828820,17,0.011111111
1754092,17,0.011111111
2125510,17,0.011235955
2113955,17,0.011450382
1920529,17,0.011494253
1949922,17,0.011583012
2023234,17,0.011904762
1922560,17,0.011904762
1955062,17,0.011976048
1820531,17,0.012
1806323,17,0.012012012
1940221,17,0.012048193
2039583,17,0.012084592
1927550,17,0.012096774
1937251,17,0.012121212
1955109,17,0.012195122
1922694,17,0.012254902
1761249,17,0.012269939
1915780,17,0.012295082
2043022,17,0.012307692
1761158,17,0.012448133
2042416,17,0.012461059
2100155,17,0.012461059
1934782,17,0.0125
2043302,17,0.012539185
2038483,17,0.012658228
1820666,17,0.012658228
1954836,17,0.012698413
1922202,17,0.012711864
1947295,17,0.012738854
1806908,17,0.012779553
2054968,17,0.012779553
2043250,17,0.013114754
1842096,17,0.013157895
1946619,17,0.013333333
1723734,17,0.013333333
2125483,17,0.013333333
1828974,17,0.013404826
2125644,17,0.01344086
1753983,17,0.013574661
2100343,17,0.013605442
1900210,17,0.013636364
2114981,17,0.013651877
1820686,17,0.01369863
1828149,17,0.013774105
1841792,17,0.013793103
1821775,17,0.013824885
2112689,17,0.013937282
2125703,17,0.01396648
2022168,17,0.014005602
2125906,17,0.014044944
1855841,17,0.014134276
1946553,17,0.014134276
1922512,17,0.014204545
2000865,17,0.014234875
2022040,17,0.014245014
1842287,17,0.014336918
1821560,17,0.014354067
2022023,17,0.014423077
2055062,17,0.014440433
2000750,17,0.014450867
2125684,17,0.014742015
2105723,17,0.014760148
2042996,17,0.014869888
2028397,17,0.014925373
1820685,17,0.014981273
1761251,17,0.014981273
1821829,17,0.015075377
2041856,17,0.015151515
1821744,17,0.015228426
1856384,17,0.01529052
2105254,17,0.01529052
2105726,17,0.01529052
2039408,17,0.015384615
2125727,17,0.015384615
2022138,17,0.015432099
1806607,17,0.015625
1753681,17,0.015772871
1750038,17,0.015810277
2039612,17,0.016025641
2115025,17,0.016129032
1822030,17,0.016393443
1907537,17,0.016393443
1922666,17,0.016620499
1829004,17,0.016759777
1937738,17,0.016835017
2015554,17,0.016891892
1754014,17,0.016949153
1951688,17,0.017045455
2000847,17,0.017094017
2104532,17,0.017182131
2029632,17,0.017241379
1844136,17,0.017241379
2100134,17,0.01754386
2000388,17,0.017699115
2039634,17,0.017804154
1828902,17,0.017804154
1822567,17,0.017857143
2031066,17,0.017921147
1821753,17,0.018099548
1922291,17,0.018656716
1806889,17,0.018867925
2022190,17,0.01891253
2022055,17,0.018918919
2032122,17,0.018987342
1922169,17,0.019011407
1946493,17,0.019047619
2114789,17,0.01910828
2125872,17,0.019138756
1937612,17,0.019230769
2115028,17,0.019305019
1922072,17,0.019455253
1828942,17,0.019498607
2125606,17,0.019553073
2117073,17,0.01986755
2126031,17,0.01986755
2139901,17,0.02
1954967,17,0.020172911
2114974,17,0.02027027
1943041,17,0.020325203
1954923,17,0.020408163
1901733,17,0.020408163
2021874,17,0.020501139
1760993,17,0.020547945
1914771,17,0.020746888
1761008,17,0.020761246
1956114,17,0.021008403
2126059,17,0.021126761
1856189,17,0.021148036
1806705,17,0.021201413
2125913,17,0.021212121
1760894,17,0.021276596
2000483,17,0.021406728
2039606,17,0.021472393
1922658,17,0.022292994
1820640,17,0.022321429
2030313,17,0.022332506
2105661,17,0.022364217
2043106,17,0.022408964
1954978,17,0.022580645
1828910,17,0.022727273
1921726,17,0.022727273
2113839,17,0.022875817
1846321,17,0.022988506
1934285,17,0.023076923
2105489,17,0.023255814
1922551,17,0.023255814
2125924,17,0.023489933
1922649,17,0.023746702
2024584,17,0.023809524
2125868,17,0.023980815
1956193,17,0.024271845
2021744,17,0.024774775
1953525,17,0.024793388
1903152,17,0.025316456
1828466,17,0.025396825
1820609,17,0.025423729
1921485,17,0.025477707
2025257,17,0.025806452
1937490,17,0.026315789
2122416,17,0.026415094
2140003,17,0.026666667
2030148,17,0.026845638
2039610,17,0.027210884
2114952,17,0.027522936
2125677,17,0.027638191
2105251,17,0.027692308
2021585,17,0.028391167
1912753,17,0.028436019
2042700,17,0.028481013
1807086,17,0.029325513
2125748,17,0.0302267
2021791,17,0.030395137
2125733,17,0.030487805
1922687,17,0.031088083
1821666,17,0.031496063
2039616,17,0.031545741
2041788,17,0.033333333
2113803,17,0.033742331
2125940,17,0.033950617
1903423,17,0.034351145
2114892,17,0.034482759
1946599,17,0.034482759
2039445,17,0.034602076
1821780,17,0.03515625
1806904,17,0.035211268
2115008,17,0.036231884
1806815,17,0.0375
1919326,17,0.037837838
2048018,17,0.039325843
2017950,17,0.039473684
1821822,17,0.042105263
1854494,17,0.042918455
1821794,17,0.043062201
1828010,17,0.044386423
1821766,17,0.046875
2125295,17,0.047337278
2032292,17,0.049418605
2039605,17,0.04950495
1760831,17,0.050890585
2000599,17,0.051671733
1828288,17,0.054123711
1820573,17,0.054347826
2121898,17,0.054545455
2011117,17,0.055776892
2125528,17,0.057142857
1928820,17,0.057142857
1829071,17,0.059016393
2114911,17,0.06440678
1806874,17,0.070552147
1828993,17,0.070967742
2125858,17,0.085399449
1824258,17,0.098039216
1919004,17,0.116071429
2125362,17,0.123115578
1922598,17,0.142857143
2105721,17,0.145363409
1829008,17,0.151515152
1922761,17,0.156334232
1922697,17,0.182080925
2021628,17,0.186486486
2125865,17,0.210958904
1912474,17,0.217391304
1922591,17,0.232445521
2120888,17,0.287709497
2114808,17,0.298192771
1926736,17,0.328358209
1926789,17,0.37944664
1835309,17,0.424581006
1922591,18,0.004842615
1922512,18,0.005681818
2125528,18,0.005714286
2032292,18,0.005813953
1807086,18,0.005865103
2114808,18,0.006024096
2042416,18,0.00623053
2125924,18,0.006711409
1841792,18,0.006896552
2041970,18,0.007067138
1946553,18,0.007067138
1920560,18,0.007281553
2039354,18,0.007326007
2025046,18,0.007614213
2125644,18,0.008064516
1919326,18,0.008108108
2042882,18,0.008310249
1828820,18,0.008333333
2048018,18,0.008426966
1954967,18,0.008645533
2000750,18,0.00867052
1954923,18,0.008746356
2043095,18,0.008849558
1820640,18,0.008928571
1753983,18,0.009049774
2114952,18,0.009174312
1761249,18,0.009202454
2113803,18,0.009202454
1946599,18,0.009404389
1912753,18,0.009478673
1946493,18,0.00952381
1921485,18,0.00955414
1947295,18,0.00955414
1821560,18,0.009569378
2039605,18,0.00990099
2030313,18,0.009925558
1821744,18,0.010152284
1922180,18,0.01056338
2021693,18,0.010582011
1842287,18,0.010752688
1754092,18,0.011111111
2042996,18,0.011152416
2105718,18,0.011299435
1828910,18,0.011363636
2022040,18,0.011396011
1922551,18,0.011627907
2125295,18,0.01183432
1926789,18,0.011857708
1946626,18,0.011904762
1806323,18,0.012012012
2022023,18,0.012019231
1931800,18,0.012244898
1922694,18,0.012254902
1806874,18,0.012269939
1915780,18,0.012295082
2125727,18,0.012307692
2100155,18,0.012461059
2125677,18,0.012562814
1922270,18,0.012658228
1922202,18,0.012711864
1806908,18,0.012779553
1854494,18,0.012875536
2039288,18,0.013114754
1822030,18,0.013114754
2030148,18,0.013422819
2114911,18,0.013559322
2100139,18,0.013651877
2104532,18,0.013745704
1828149,18,0.013774105
2022168,18,0.014005602
2125906,18,0.014044944
1855841,18,0.014134276
1806593,18,0.014184397
2000865,18,0.014234875
2105555,18,0.014336918
2115008,18,0.014492754
1922598,18,0.014527845
1937778,18,0.014749263
2028397,18,0.014925373
2041856,18,0.015151515
1856394,18,0.015243902
2043237,18,0.01529052
2105726,18,0.01529052
2028426,18,0.015432099
1922687,18,0.015544041
2043302,18,0.015673981
2037658,18,0.015686275
2114660,18,0.015772871
2032122,18,0.015822785
1922658,18,0.015923567
2024020,18,0.015974441
2054968,18,0.015974441
2025162,18,0.01607717
1927550,18,0.016129032
1912474,18,0.016304348
2043250,18,0.016393443
1842096,18,0.016447368
2125858,18,0.016528926
1761158,18,0.01659751
1946537,18,0.016666667
2120888,18,0.016759777
2125703,18,0.016759777
2000847,18,0.017094017
1920550,18,0.017182131
1806664,18,0.017241379
2114892,18,0.017241379
1844136,18,0.017241379
1855978,18,0.017283951
2054920,18,0.017361111
2126059,18,0.017605634
1828902,18,0.017804154
2038029,18,0.017910448
1954776,18,0.018050542
1900210,18,0.018181818
1828010,18,0.018276762
2041788,18,0.018518519
1761251,18,0.018726592
2114680,18,0.018927445
2021585,18,0.018927445
2125758,18,0.019002375
1903423,18,0.019083969
1821794,18,0.019138756
2100234,18,0.019169329
2125865,18,0.019178082
1934285,18,0.019230769
1946607,18,0.019354839
1956193,18,0.019417476
1914613,18,0.019480519
1829004,18,0.019553073
1835309,18,0.019553073
2125606,18,0.019553073
2125684,18,0.01965602
1760884,18,0.019736842
2041960,18,0.019830028
2011117,18,0.019920319
2140003,18,0.02
2025349,18,0.02006689
1821829,18,0.020100503
2114981,18,0.020477816
1907537,18,0.020491803
1914771,18,0.020746888
1922004,18,0.020997375
1820666,18,0.021097046
1806904,18,0.021126761
1820609,18,0.021186441
1754014,18,0.021186441
1806705,18,0.021201413
1760894,18,0.021276596
2021791,18,0.021276596
2105254,18,0.021406728
2113981,18,0.021428571
1922761,18,0.021563342
1922639,18,0.021563342
2125940,18,0.021604938
2017950,18,0.021929825
1828822,18,0.021943574
2021540,18,0.021978022
2038483,18,0.022151899
2043084,18,0.022222222
2039612,18,0.022435897
2025257,18,0.022580645
1828993,18,0.022580645
1921726,18,0.022727273
2021874,18,0.022779043
1922169,18,0.022813688
2105801,18,0.022875817
1753900,18,0.022875817
2113955,18,0.022900763
2138250,18,0.02295082
1922758,18,0.023121387
1922697,18,0.023121387
2115028,18,0.023166023
2100134,18,0.023391813
2000388,18,0.02359882
2023234,18,0.023809524
1946650,18,0.024024024
1828974,18,0.024128686
2039445,18,0.024221453
2125913,18,0.024242424
1943041,18,0.024390244
1922398,18,0.024464832
2039637,18,0.024615385
2105251,18,0.024615385
2114200,18,0.024911032
2055062,18,0.025270758
2125510,18,0.025280899
1954836,18,0.025396825
2021900,18,0.025495751
2025686,18,0.025568182
1821841,18,0.025641026
1846321,18,0.025862069
1922642,18,0.025936599
2113839,18,0.026143791
1829071,18,0.026229508
1821822,18,0.026315789
2122416,18,0.026415094
2126031,18,0.026490066
2100355,18,0.026627219
2125483,18,0.026666667
2139901,18,0.026666667
1922560,18,0.026785714
2039408,18,0.026923077
2125921,18,0.026946108
1828571,18,0.027027027
2039583,18,0.027190332
1856189,18,0.027190332
1806698,18,0.02739726
1760993,18,0.02739726
1820686,18,0.02739726
2125733,18,0.027439024
2043022,18,0.027692308
2125748,18,0.027707809
2112689,18,0.027874564
1806889,18,0.028301887
2042700,18,0.028481013
1806607,18,0.028645833
2031066,18,0.028673835
2114936,18,0.028753994
1954946,18,0.028846154
1820573,18,0.028985507
2115025,18,0.029032258
2121898,18,0.029090909
1754054,18,0.029535865
2039610,18,0.030612245
1856346,18,0.030821918
2022138,18,0.030864198
1821766,18,0.03125
1824258,18,0.031372549
1819521,18,0.031496063
1750038,18,0.031620553
1903152,18,0.03164557
1921840,18,0.031746032
1954259,18,0.031746032
1828869,18,0.031884058
1820531,18,0.032
1821788,18,0.032085561
2043324,18,0.032258065
1954978,18,0.032258065
1937714,18,0.032727273
1807056,18,0.032894737
1953525,18,0.033057851
1829008,18,0.033333333
2125872,18,0.033492823
1955109,18,0.033536585
1856384,18,0.033639144
1820685,18,0.033707865
2039606,18,0.033742331
2100343,18,0.034013605
2021871,18,0.034210526
1920529,18,0.034482759
1848789,18,0.034482759
1949922,18,0.034749035
2022055,18,0.035135135
1760831,18,0.03562341
1926736,18,0.035820896
2021744,18,0.036036036
1940221,18,0.036144578
2000483,18,0.036697248
1941415,18,0.036809816
2029632,18,0.037356322
2024584,18,0.037414966
1946442,18,0.0375
2043104,18,0.037634409
1921813,18,0.037815126
1753681,18,0.03785489
2114789,18,0.038216561
1922666,18,0.038781163
1821780,18,0.0390625
2000599,18,0.039513678
1946619,18,0.04
2105721,18,0.040100251
1919004,18,0.040178571
2021628,18,0.040540541
1821753,18,0.040723982
1828466,18,0.041269841
1855886,18,0.041916168
1754085,18,0.042105263
2022190,18,0.042553191
1922072,18,0.042801556
1828288,18,0.043814433
2022036,18,0.043902439
2039634,18,0.044510386
2037360,18,0.044715447
1761008,18,0.044982699
1956114,18,0.046218487
1946557,18,0.046575342
2015554,18,0.047297297
2043106,18,0.047619048
2126023,18,0.048582996
1928820,18,0.05
2105661,18,0.051118211
2105723,18,0.051660517
1856302,18,0.052083333
1922649,18,0.052770449
2125798,18,0.054495913
1821775,18,0.055299539
1937738,18,0.057239057
2114974,18,0.057432432
1822567,18,0.058035714
2114824,18,0.05859375
2021713,18,0.058651026
1821666,18,0.059055118
1922291,18,0.059701493
2125868,18,0.059952038
1829075,18,0.06043956
2123024,18,0.061320755
1922579,18,0.062295082
1931724,18,0.06302521
1806815,18,0.065625
2039616,18,0.069400631
2125362,18,0.072864322
1934782,18,0.075
2105635,18,0.075471698
1855925,18,0.076923077
1842074,18,0.077205882
1828942,18,0.080779944
1901733,18,0.081632653
2117073,18,0.086092715
1937490,18,0.086466165
1723734,18,0.088888889
1951688,18,0.105113636
1955049,18,0.132930514
2125764,18,0.133126935
2105489,18,0.134366925
1937251,18,0.175757576
1921576,18,0.19269103
1955062,18,0.254491018
1842678,18,0.322033898
1937612,18,0.373626374
1912474,19,0.005434783
1922666,19,0.005540166
2043106,19,0.005602241
2125510,19,0.005617978
2041960,19,0.005665722
1856394,19,0.006097561
2043237,19,0.006116208
1761249,19,0.006134969
2039606,19,0.006134969
1941415,19,0.006134969
2105251,19,0.006153846
2114680,19,0.006309148
1921485,19,0.006369427
2113839,19,0.006535948
1842096,19,0.006578947
2114892,19,0.006896552
2022190,19,0.007092199
2000865,19,0.007117438
1922598,19,0.007263923
2039354,19,0.007326007
2041788,19,0.007407407
1754092,19,0.007407407
2039408,19,0.007692308
1828288,19,0.007731959
1824258,19,0.007843137
1921840,19,0.007936508
1760894,19,0.007978723
2125644,19,0.008064516
2126023,19,0.008097166
1829075,19,0.008241758
2120888,19,0.008379888
2125703,19,0.008379888
1921813,19,0.008403361
2100134,19,0.00877193
1919004,19,0.008928571
2114808,19,0.009036145
1856189,19,0.009063444
2042416,19,0.009345794
1828822,19,0.009404389
2114660,19,0.009463722
1753681,19,0.009463722
2042700,19,0.009493671
2114936,19,0.009584665
2024020,19,0.009584665
2039612,19,0.009615385
2025162,19,0.009646302
2025257,19,0.009677419
2105801,19,0.009803922
1807056,19,0.009868421
1937738,19,0.01010101
2015554,19,0.010135135
2114911,19,0.010169492
2039610,19,0.010204082
1920550,19,0.010309278
2126059,19,0.01056338
1806904,19,0.01056338
2041970,19,0.010600707
2114200,19,0.010676157
1919326,19,0.010810811
1937714,19,0.010909091
2125865,19,0.010958904
2042996,19,0.011152416
1937490,19,0.011278195
1846321,19,0.011494253
2114824,19,0.01171875
2100355,19,0.01183432
1828902,19,0.011869436
2038029,19,0.011940299
2039583,19,0.012084592
1829008,19,0.012121212
1955109,19,0.012195122
1761158,19,0.012448133
1934782,19,0.0125
2043302,19,0.012539185
2038483,19,0.012658228
1760831,19,0.012722646
